time(s);battery;memory;orbit;obc;eps;communication;EDC;Longitude;Latitude;total_drop;active_PCDs;onGS
47260;99.988075;1.20126;sun;On;On;Receiver;Off;151.29308;54.349617;0.0022944445;None;NO
47270;99.988075;1.20156;sun;On;On;Receiver;Off;150.99205;54.952877;0.0022944445;None;NO
47280;99.988075;1.20186;sun;On;On;Receiver;Off;150.68303;55.555588;0.0022944445;None;NO
47290;99.988075;1.20216;sun;On;On;Receiver;Off;150.36559;56.157715;0.0022944445;None;NO
47300;99.988075;1.20246;sun;On;On;Receiver;Off;150.03928;56.75923;0.0022944445;None;NO
47310;99.988075;1.20276;sun;On;On;Receiver;Off;149.70361;57.3601;0.0022944445;None;NO
47320;99.988075;1.20306;sun;On;On;Receiver;Off;149.35805;57.96029;0.0022944445;None;NO
47330;99.988075;1.20336;sun;On;On;Receiver;Off;149.00203;58.55975;0.0022944445;None;NO
47340;99.988075;1.20366;sun;On;On;Receiver;Off;148.63496;59.158447;0.0022944445;None;NO
47350;99.988075;1.20396;sun;On;On;Receiver;Off;148.25616;59.756332;0.0022944445;None;NO
47360;99.988075;1.20426;sun;On;On;Receiver;Off;147.86496;60.35336;0.0022944445;None;NO
47370;99.988075;1.20456;sun;On;On;Receiver;Off;147.46057;60.94947;0.0022944445;None;NO
47380;99.988075;1.20486;sun;On;On;Receiver;Off;147.04219;61.54461;0.0022944445;None;NO
47390;99.988075;1.20516;sun;On;On;Receiver;Off;146.60893;62.13871;0.0022944445;None;NO
47400;99.988075;1.20546;sun;On;On;Receiver;Off;146.15984;62.731712;0.0022944445;None;NO
47410;99.988075;1.20576;sun;On;On;Receiver;Off;145.69385;63.323532;0.0022944445;None;NO
47420;99.988075;1.20606;sun;On;On;Receiver;Off;145.20987;63.9141;0.0022944445;None;NO
47430;99.988075;1.20636;sun;On;On;Receiver;Off;144.70665;64.50332;0.0022944445;None;NO
47440;99.988075;1.20666;sun;On;On;Receiver;Off;144.18286;65.091095;0.0022944445;None;NO
47450;99.988075;1.20696;sun;On;On;Receiver;Off;143.63705;65.67733;0.0022944445;None;NO
47460;99.988075;1.20726;sun;On;On;Receiver;Off;143.06764;66.2619;0.0022944445;None;NO
47470;99.988075;1.20756;sun;On;On;Receiver;Off;142.47289;66.84468;0.0022944445;None;NO
47480;99.988075;1.20786;sun;On;On;Receiver;Off;141.85088;67.425545;0.0022944445;None;NO
47490;99.988075;1.20816;sun;On;On;Receiver;Off;141.19954;68.00432;0.0022944445;None;NO
47500;99.988075;1.20846;sun;On;On;Receiver;Off;140.5166;68.58085;0.0022944445;None;NO
47510;99.988075;1.20876;sun;On;On;Receiver;Off;139.79951;69.154945;0.0022944445;None;NO
47520;99.988075;1.20906;sun;On;On;Receiver;Off;139.04555;69.7264;0.0022944445;None;NO
47530;99.988075;1.20936;sun;On;On;Receiver;Off;138.25163;70.29498;0.0022944445;None;NO
47540;99.988075;1.20966;sun;On;On;Receiver;Off;137.4144;70.860435;0.0022944445;None;NO
47550;99.988075;1.20996;sun;On;On;Receiver;Off;136.53014;71.42247;0.0022944445;None;NO
47560;99.988075;1.21026;sun;On;On;Receiver;Off;135.59471;71.980774;0.0022944445;None;NO
47570;99.988075;1.21056;sun;On;On;Receiver;Off;134.60359;72.53498;0.0022944445;None;NO
47580;99.988075;1.21086;sun;On;On;Receiver;Off;133.5517;73.084694;0.0022944445;None;NO
47590;99.988075;1.21116;sun;On;On;Receiver;Off;132.43346;73.629456;0.0022944445;None;NO
47600;99.988075;1.21146;sun;On;On;Receiver;Off;131.24266;74.168755;0.0022944445;None;NO
47610;99.988075;1.21176;sun;On;On;Receiver;Off;129.97246;74.70202;0.0022944445;None;NO
47620;99.988075;1.21206;sun;On;On;Receiver;Off;128.61525;75.22859;0.0022944445;None;NO
47630;99.988075;1.21236;sun;On;On;Receiver;Off;127.162636;75.74773;0.0022944445;None;NO
47640;99.988075;1.21266;sun;On;On;Receiver;Off;125.605415;76.25858;0.0022944445;None;NO
47650;99.988075;1.21296;sun;On;On;Receiver;Off;123.93347;76.76021;0.0022944445;None;NO
47660;99.988075;1.21326;sun;On;On;Receiver;Off;122.1358;77.251495;0.0022944445;None;NO
47670;99.988075;1.21356;sun;On;On;Receiver;Off;120.20052;77.731224;0.0022944445;None;NO
47680;99.988075;1.21386;sun;On;On;Receiver;Off;118.11495;78.19797;0.0022944445;None;NO
47690;99.988075;1.21416;sun;On;On;Receiver;Off;115.86579;78.65013;0.0022944445;None;NO
47700;99.988075;1.21446;sun;On;On;Receiver;Off;113.43939;79.0859;0.0022944445;None;NO
47710;99.988075;1.21476;sun;On;On;Receiver;Off;110.822205;79.503235;0.0022944445;None;NO
47720;99.988075;1.21506;sun;On;On;Receiver;Off;108.001434;79.89985;0.0022944445;None;NO
47730;99.988075;1.21536;sun;On;On;Receiver;Off;104.965904;80.2732;0.0022944445;None;NO
47740;99.988075;1.21566;sun;On;On;Receiver;Off;101.707275;80.620514;0.0022944445;None;NO
47750;99.988075;1.21596;sun;On;On;Receiver;Off;98.2214;80.938805;0.0022944445;None;NO
47760;99.988075;1.21626;sun;On;On;Receiver;Off;94.509964;81.2249;0.0022944445;None;NO
47770;99.988075;1.21656;sun;On;On;Receiver;Off;90.58215;81.47557;0.0022944445;None;NO
47780;99.988075;1.21686;sun;On;On;Receiver;Off;86.45602;81.6876;0.0022944445;None;NO
47790;99.988075;1.21716;sun;On;On;Receiver;Off;82.15937;81.85797;0.0022944445;None;NO
47800;99.988075;1.21746;sun;On;On;Receiver;Off;77.72972;81.984024;0.0022944445;None;NO
47810;99.988075;1.21776;sun;On;On;Receiver;Off;73.213;82.06366;0.0022944445;None;NO
47820;99.988075;1.21806;sun;On;On;Receiver;Off;68.661095;82.09546;0.0022944445;None;NO
47830;99.988075;1.21836;sun;On;On;Receiver;Off;64.12841;82.07886;0.0022944445;None;NO
47840;99.988075;1.21866;sun;On;On;Receiver;Off;59.667957;82.01415;0.0022944445;None;NO
47850;99.988075;1.21896;sun;On;On;Receiver;Off;55.327744;81.9025;0.0022944445;None;NO
47860;99.988075;1.21926;sun;On;On;Receiver;Off;51.147945;81.7458;0.0022944445;None;NO
47870;99.988075;1.21956;sun;On;On;Receiver;Off;47.15929;81.546555;0.0022944445;None;NO
47880;99.988075;1.21986;sun;On;On;Receiver;Off;43.382664;81.30769;0.0022944445;None;NO
47890;99.988075;1.22016;sun;On;On;Receiver;Off;39.82973;81.03239;0.0022944445;None;NO
47900;99.988075;1.22046;sun;On;On;Receiver;Off;36.50423;80.72388;0.0022944445;None;NO
47910;99.988075;1.22076;sun;On;On;Receiver;Off;33.40357;80.38535;0.0022944445;None;NO
47920;99.988075;1.22106;sun;On;On;Receiver;Off;30.52047;80.01988;0.0022944445;None;NO
47930;99.988075;1.22136;sun;On;On;Receiver;Off;27.844471;79.630295;0.0022944445;None;NO
47940;99.988075;1.22166;sun;On;On;Receiver;Off;25.363152;79.21922;0.0022944445;None;NO
47950;99.988075;1.22196;sun;On;On;Receiver;Off;23.063107;78.78902;0.0022944445;None;NO
47960;99.988075;1.22226;sun;On;On;Receiver;Off;20.930662;78.341805;0.0022944445;None;NO
47970;99.988075;1.22256;sun;On;On;Receiver;Off;18.952375;77.87946;0.0022944445;None;NO
47980;99.988075;1.22286;sun;On;On;Receiver;Off;17.115364;77.403656;0.0022944445;None;NO
47990;99.97615;1.22316;ecl;On;On;Receiver;Off;15.407496;76.91586;0.0022944445;None;NO
48000;99.964226;1.22346;ecl;On;On;Receiver;Off;13.817508;76.417366;0.0022944445;None;NO
48010;99.9523;1.22376;ecl;On;On;Receiver;Off;12.335023;75.9093;0.0022944445;None;NO
48020;99.94038;1.22406;ecl;On;On;Receiver;Off;10.950562;75.39267;0.0022944445;None;NO
48030;99.928444;1.22436;ecl;On;On;Receiver;Off;9.6554985;74.868355;0.0022944445;None;NO
48040;99.91652;1.22466;ecl;On;On;Receiver;Off;8.442013;74.33712;0.0022944445;None;NO
48050;99.904594;1.22496;ecl;On;On;Receiver;Off;7.3030334;73.79965;0.0022944445;None;NO
48060;99.89267;1.22526;ecl;On;On;Receiver;Off;6.23217;73.256546;0.0022944445;None;NO
48070;99.880745;1.22556;ecl;On;On;Receiver;Off;5.223657;72.70834;0.0022944445;None;NO
48080;99.86882;1.22586;ecl;On;On;Receiver;Off;4.2722907;72.1555;0.0022944445;None;NO
48090;99.856895;1.22616;ecl;On;On;Receiver;Off;3.3733733;71.59844;0.0022944445;None;NO
48100;99.84497;1.22646;ecl;On;On;Receiver;Off;2.5226638;71.037544;0.0022944445;None;NO
48110;99.833046;1.22676;ecl;On;On;Receiver;Off;1.7163287;70.47314;0.0022944445;None;NO
48120;99.82112;1.22706;ecl;On;On;Receiver;Off;0.9508996;69.90551;0.0022944445;None;NO
48130;99.8092;1.22736;ecl;On;On;Receiver;Off;0.22323573;69.33493;0.0022944445;None;NO
48140;99.79727;1.22766;ecl;On;On;Receiver;Off;-0.46951106;68.76164;0.0022944445;None;NO
48150;99.78534;1.22796;ecl;On;On;Receiver;Off;-1.1299268;68.18586;0.0022944445;None;NO
48160;99.773415;1.22826;ecl;On;On;Receiver;Off;-1.7603625;67.60777;0.0022944445;None;NO
48170;99.76149;1.22856;ecl;On;On;Receiver;Off;-2.362959;67.02755;0.0022944445;None;NO
48180;99.749565;1.22886;ecl;On;On;Receiver;Off;-2.939668;66.44536;0.0022944445;None;NO
48190;99.73764;1.22916;ecl;On;On;Receiver;Off;-3.4922717;65.86133;0.0022944445;None;NO
48200;99.725716;1.22946;ecl;On;On;Receiver;Off;-4.0224;65.27561;0.0022944445;None;NO
48210;99.71379;1.22976;ecl;On;On;Receiver;Off;-4.531545;64.6883;0.0022944445;None;NO
48220;99.701866;1.23006;ecl;On;On;Receiver;Off;-5.0210757;64.099525;0.0022944445;None;NO
48230;99.68994;1.23036;ecl;On;On;Receiver;Off;-5.4922485;63.509377;0.0022944445;None;NO
48240;99.67802;1.23066;ecl;On;On;Receiver;Off;-5.946219;62.91794;0.0022944445;None;NO
48250;99.66609;1.23096;ecl;On;On;Receiver;Off;-6.3840523;62.325302;0.0022944445;None;NO
48260;99.65417;1.23126;ecl;On;On;Receiver;Off;-6.8067293;61.731537;0.0022944445;None;NO
48270;99.642235;1.23156;ecl;On;On;Receiver;Off;-7.215157;61.13672;0.0022944445;None;NO
48280;99.63031;1.23186;ecl;On;On;Receiver;Off;-7.610173;60.540905;0.0022944445;None;NO
48290;99.618385;1.23216;ecl;On;On;Receiver;Off;-7.992553;59.944164;0.0022944445;None;NO
48300;99.60646;1.23246;ecl;On;On;Receiver;Off;-8.363017;59.346542;0.0022944445;None;NO
48310;99.594536;1.23276;ecl;On;On;Receiver;Off;-8.722231;58.748093;0.0022944445;None;NO
48320;99.58261;1.23306;ecl;On;On;Receiver;Off;-9.070816;58.14887;0.0022944445;None;NO
48330;99.57069;1.23336;ecl;On;On;Receiver;Off;-9.4093485;57.548904;0.0022944445;None;NO
48340;99.55876;1.23366;ecl;On;On;Receiver;Off;-9.738367;56.948246;0.0022944445;None;NO
48350;99.54684;1.23396;ecl;On;On;Receiver;Off;-10.058371;56.346928;0.0022944445;None;NO
48360;99.53491;1.23426;ecl;On;On;Receiver;Off;-10.369829;55.744987;0.0022944445;None;NO
48370;99.52299;1.23456;ecl;On;On;Receiver;Off;-10.673177;55.14246;0.0022944445;None;NO
48380;99.51106;1.23486;ecl;On;On;Receiver;Off;-10.968825;54.53937;0.0022944445;None;NO
48390;99.49913;1.23516;ecl;On;On;Receiver;Off;-11.257154;53.93575;0.0022944445;None;NO
48400;99.487206;1.23546;ecl;On;On;Receiver;Off;-11.538526;53.331623;0.0022944445;None;NO
48410;99.47528;1.23576;ecl;On;On;Receiver;Off;-11.813272;52.72702;0.0022944445;None;NO
48420;99.463356;1.23606;ecl;On;On;Receiver;Off;-12.081714;52.12196;0.0022944445;None;NO
48430;99.45143;1.23636;ecl;On;On;Receiver;Off;-12.344145;51.516464;0.0022944445;None;NO
48440;99.43951;1.23666;ecl;On;On;Receiver;Off;-12.600845;50.910557;0.0022944445;None;NO
48450;99.42758;1.23696;ecl;On;On;Receiver;Off;-12.852078;50.304253;0.0022944445;None;NO
48460;99.41566;1.23726;ecl;On;On;Receiver;Off;-13.098093;49.697575;0.0022944445;None;NO
48470;99.40373;1.23756;ecl;On;On;Receiver;Off;-13.339122;49.090534;0.0022944445;None;NO
48480;99.39181;1.23786;ecl;On;On;Receiver;Off;-13.575386;48.483154;0.0022944445;None;NO
48490;99.37988;1.23816;ecl;On;On;Receiver;Off;-13.807095;47.875446;0.0022944445;None;NO
48500;99.36796;1.23846;ecl;On;On;Receiver;Off;-14.034445;47.267426;0.0022944445;None;NO
48510;99.356026;1.23876;ecl;On;On;Receiver;Off;-14.257624;46.659107;0.0022944445;None;NO
48520;99.3441;1.23906;ecl;On;On;Receiver;Off;-14.476807;46.0505;0.0022944445;None;NO
48530;99.33218;1.23936;ecl;On;On;Receiver;Off;-14.6921625;45.44162;0.0022944445;None;NO
48540;99.32025;1.23966;ecl;On;On;Receiver;Off;-14.903851;44.832474;0.0022944445;None;NO
48550;99.30833;1.23996;ecl;On;On;Receiver;Off;-15.1120205;44.22308;0.0022944445;None;NO
48560;99.2964;1.24026;ecl;On;On;Receiver;Off;-15.316815;43.613445;0.0022944445;None;NO
48570;99.28448;1.24056;ecl;On;On;Receiver;Off;-15.5183735;43.00358;0.0022944445;None;NO
48580;99.27255;1.24086;ecl;On;On;Receiver;Off;-15.716823;42.393486;0.0022944445;None;NO
48590;99.26063;1.24116;ecl;On;On;Receiver;Off;-15.912286;41.783184;0.0022944445;None;NO
48600;99.2487;1.24146;ecl;On;On;Receiver;Off;-16.104883;41.172676;0.0022944445;None;NO
48610;99.23678;1.24176;ecl;On;On;Receiver;Off;-16.294724;40.561974;0.0022944445;None;NO
48620;99.22485;1.24206;ecl;On;On;Receiver;Off;-16.481915;39.95108;0.0022944445;None;NO
48630;99.21292;1.24236;ecl;On;On;Receiver;Off;-16.66656;39.340004;0.0022944445;None;NO
48640;99.201;1.24266;ecl;On;On;Receiver;Off;-16.848753;38.728756;0.0022944445;None;NO
48650;99.18907;1.24296;ecl;On;On;Receiver;Off;-17.028591;38.11734;0.0022944445;None;NO
48660;99.17715;1.24326;ecl;On;On;Receiver;Off;-17.206161;37.50576;0.0022944445;None;NO
48670;99.16522;1.24356;ecl;On;On;Receiver;Off;-17.38155;36.894028;0.0022944445;None;NO
48680;99.1533;1.24386;ecl;On;On;Receiver;Off;-17.554836;36.282146;0.0022944445;None;NO
48690;99.14137;1.24416;ecl;On;On;Receiver;Off;-17.726099;35.67012;0.0022944445;None;NO
48700;99.12945;1.24446;ecl;On;On;Receiver;Off;-17.895414;35.057953;0.0022944445;None;NO
48710;99.11752;1.24476;ecl;On;On;Receiver;Off;-18.06285;34.445656;0.0022944445;None;NO
48720;99.1056;1.24506;ecl;On;On;Receiver;Off;-18.228481;33.83323;0.0022944445;None;NO
48730;99.09367;1.24536;ecl;On;On;Receiver;Off;-18.392368;33.22068;0.0022944445;None;NO
48740;99.08175;1.24566;ecl;On;On;Receiver;Off;-18.554579;32.60801;0.0022944445;None;NO
48750;99.06982;1.24596;ecl;On;On;Receiver;Off;-18.715172;31.995226;0.0022944445;None;NO
48760;99.05789;1.24626;ecl;On;On;Receiver;Off;-18.874205;31.38233;0.0022944445;None;NO
48770;99.04597;1.24656;ecl;On;On;Receiver;Off;-19.031736;30.76933;0.0022944445;None;NO
48780;99.03404;1.24686;ecl;On;On;Receiver;Off;-19.18782;30.156225;0.0022944445;None;NO
48790;99.02212;1.24716;ecl;On;On;Receiver;Off;-19.34251;29.543022;0.0022944445;None;NO
48800;99.01019;1.24746;ecl;On;On;Receiver;Off;-19.495853;28.929724;0.0022944445;None;NO
48810;98.99827;1.24776;ecl;On;On;Receiver;Off;-19.647903;28.316334;0.0022944445;None;NO
48820;98.98634;1.24806;ecl;On;On;Receiver;Off;-19.798702;27.702854;0.0022944445;None;NO
48830;98.97442;1.24836;ecl;On;On;Receiver;Off;-19.9483;27.08929;0.0022944445;None;NO
48840;98.962494;1.24866;ecl;On;On;Receiver;Off;-20.096739;26.475643;0.0022944445;None;NO
48850;98.95057;1.24896;ecl;On;On;Receiver;Off;-20.244059;25.86192;0.0022944445;None;NO
48860;98.93864;1.24926;ecl;On;On;Receiver;Off;-20.390305;25.248117;0.0022944445;None;NO
48870;98.92671;1.24956;ecl;On;On;Receiver;Off;-20.535515;24.634243;0.0022944445;None;NO
48880;98.91479;1.24986;ecl;On;On;Receiver;Off;-20.679728;24.020296;0.0022944445;None;NO
48890;98.90286;1.25016;ecl;On;On;Receiver;Off;-20.82298;23.406282;0.0022944445;None;NO
48900;98.89094;1.25046;ecl;On;On;Receiver;Off;-20.965313;22.792204;0.0022944445;None;NO
48910;98.87901;1.25076;ecl;On;On;Receiver;Off;-21.106754;22.178062;0.0022944445;None;NO
48920;98.86709;1.25106;ecl;On;On;Receiver;Off;-21.247343;21.56386;0.0022944445;None;NO
48930;98.85516;1.25136;ecl;On;On;Receiver;Off;-21.387112;20.949598;0.0022944445;None;NO
48940;98.84324;1.25166;ecl;On;On;Receiver;Off;-21.52609;20.335281;0.0022944445;None;NO
48950;98.831314;1.25196;ecl;On;On;Receiver;Off;-21.664314;19.720913;0.0022944445;None;NO
48960;98.81939;1.25226;ecl;On;On;Receiver;Off;-21.801811;19.106491;0.0022944445;None;NO
48970;98.807465;1.25256;ecl;On;On;Receiver;Off;-21.938612;18.49202;0.0022944445;None;NO
48980;98.79553;1.25286;ecl;On;On;Receiver;Off;-22.074747;17.8775;0.0022944445;None;NO
48990;98.78361;1.25316;ecl;On;On;Receiver;Off;-22.210243;17.262938;0.0022944445;None;NO
49000;98.77168;1.25346;ecl;On;On;Receiver;Off;-22.345127;16.64833;0.0022944445;None;NO
49010;98.75976;1.25376;ecl;On;On;Receiver;Off;-22.47943;16.033682;0.0022944445;None;NO
49020;98.74783;1.25406;ecl;On;On;Receiver;Off;-22.613173;15.418993;0.0022944445;None;NO
49030;98.73591;1.25436;ecl;On;On;Receiver;Off;-22.746386;14.804267;0.0022944445;None;NO
49040;98.72398;1.25466;ecl;On;On;Receiver;Off;-22.879093;14.189505;0.0022944445;None;NO
49050;98.71206;1.25496;ecl;On;On;Receiver;Off;-23.01132;13.574708;0.0022944445;None;NO
49060;98.700134;1.25526;ecl;On;On;Receiver;Off;-23.14309;12.95988;0.0022944445;None;NO
49070;98.68821;1.25556;ecl;On;On;Receiver;Off;-23.274427;12.34502;0.0022944445;None;NO
49080;98.676285;1.25586;ecl;On;On;Receiver;Off;-23.405357;11.730131;0.0022944445;None;NO
49090;98.66436;1.25616;ecl;On;On;Receiver;Off;-23.5359;11.115214;0.0022944445;None;NO
49100;98.65243;1.25646;ecl;On;On;Receiver;Off;-23.66608;10.500272;0.0022944445;None;NO
49110;98.6405;1.25676;ecl;On;On;Receiver;Off;-23.795921;9.885305;0.0022944445;None;NO
49120;98.62858;1.25706;ecl;On;On;Receiver;Off;-23.925444;9.270316;0.0022944445;None;NO
49130;98.61665;1.25736;ecl;On;On;Receiver;Off;-24.054668;8.655305;0.0022944445;None;NO
49140;98.60473;1.25766;ecl;On;On;Receiver;Off;-24.18362;8.040274;0.0022944445;None;NO
49150;98.592804;1.25796;ecl;On;On;Receiver;Off;-24.312317;7.425225;0.0022944445;None;YES
49160;98.565315;1.16226;ecl;On;On;Re/Tr;Off;-24.440783;6.8101587;0.0052888887;None;YES
49170;98.53783;1.16226;ecl;On;On;Re/Tr;Off;-24.569035;6.195077;0.0052888887;PCD4;YES
49180;98.48868;1.07168;ecl;On;On;Re/Tr;Auto;-24.697098;5.579982;0.009455555;PCD4;YES
49190;98.43954;1.07168;ecl;On;On;Re/Tr;Auto;-24.82499;4.964874;0.009455555;PCD4;YES
49200;98.39039;1.07168;ecl;On;On;Re/Tr;Auto;-24.95273;4.3497543;0.009455555;PCD4;YES
49210;98.34125;1.07168;ecl;On;On;Re/Tr;Auto;-25.080341;3.7346256;0.009455555;PCD4;YES
49220;98.2921;1.07168;ecl;On;On;Re/Tr;Auto;-25.207842;3.1194882;0.009455555;PCD4;YES
49230;98.24296;1.07168;ecl;On;On;Re/Tr;Auto;-25.335253;2.504344;0.009455555;PCD4;YES
49240;98.19381;1.07168;ecl;On;On;Re/Tr;Auto;-25.462593;1.8891943;0.009455555;PCD4;YES
49250;98.14466;1.07168;ecl;On;On;Re/Tr;Auto;-25.589884;1.2740402;0.009455555;PCD4;YES
49260;98.09552;1.07168;ecl;On;On;Re/Tr;Auto;-25.717142;0.6588834;0.009455555;PCD4;YES
49270;98.04637;1.07168;ecl;On;On;Re/Tr;Auto;-25.84439;0.04372509;0.009455555;PCD4;YES
49280;97.99723;1.07168;ecl;On;On;Re/Tr;Auto;-25.971647;-0.5714333;0.009455555;PCD4;YES
49290;97.94808;1.07168;ecl;On;On;Re/Tr;Auto;-26.098932;-1.1865904;0.009455555;PCD4;YES
49300;97.89894;1.07168;ecl;On;On;Re/Tr;Auto;-26.226267;-1.8017449;0.009455555;PCD4;YES
49310;97.84979;1.07168;ecl;On;On;Re/Tr;Auto;-26.353666;-2.4168954;0.009455555;PCD4;YES
49320;97.800644;1.07168;ecl;On;On;Re/Tr;Auto;-26.481155;-3.0320404;0.009455555;PCD4;YES
49330;97.7515;1.07168;ecl;On;On;Re/Tr;Auto;-26.608753;-3.647179;0.009455555;PCD4;YES
49340;97.702354;1.07168;ecl;On;On;Re/Tr;Auto;-26.736477;-4.262309;0.009455555;PCD4;YES
49350;97.65321;1.07168;ecl;On;On;Re/Tr;Auto;-26.86435;-4.8774295;0.009455555;PCD4;YES
49360;97.604065;1.07168;ecl;On;On;Re/Tr;Auto;-26.992388;-5.4925394;0.009455555;PCD4;YES
49370;97.554924;1.07168;ecl;On;On;Re/Tr;Auto;-27.120617;-6.1076365;0.009455555;PCD4;YES
49380;97.505775;1.07168;ecl;On;On;Re/Tr;Auto;-27.249056;-6.72272;0.009455555;PCD4;YES
49390;97.45663;1.07168;ecl;On;On;Re/Tr;Auto;-27.377722;-7.3377886;0.009455555;PCD4;YES
49400;97.407486;1.07168;ecl;On;On;Re/Tr;Auto;-27.506641;-7.9528403;0.009455555;PCD4;YES
49410;97.35834;1.07168;ecl;On;On;Re/Tr;Auto;-27.635832;-8.567874;0.009455555;PCD4;YES
49420;97.3092;1.07168;ecl;On;On;Re/Tr;Auto;-27.765316;-9.182888;0.009455555;PCD4;YES
49430;97.26005;1.07168;ecl;On;On;Re/Tr;Auto;-27.895117;-9.79788;0.009455555;PCD4;YES
49440;97.21091;1.07168;ecl;On;On;Re/Tr;Auto;-28.025255;-10.41285;0.009455555;PCD4;YES
49450;97.16176;1.07168;ecl;On;On;Re/Tr;Auto;-28.155752;-11.027797;0.009455555;PCD4;YES
49460;97.11261;1.07168;ecl;On;On;Re/Tr;Auto;-28.286633;-11.642717;0.009455555;PCD4;YES
49470;97.06347;1.07168;ecl;On;On;Re/Tr;Auto;-28.41792;-12.25761;0.009455555;PCD4;YES
49480;97.01432;1.07168;ecl;On;On;Re/Tr;Auto;-28.549635;-12.872474;0.009455555;PCD4;YES
49490;96.96518;1.07168;ecl;On;On;Re/Tr;Auto;-28.681805;-13.487308;0.009455555;PCD4;YES
49500;96.91603;1.07168;ecl;On;On;Re/Tr;Auto;-28.814451;-14.102108;0.009455555;PCD4;YES
49510;96.86688;1.07168;ecl;On;On;Re/Tr;Auto;-28.947601;-14.716875;0.009455555;PCD4;YES
49520;96.81774;1.07168;ecl;On;On;Re/Tr;Auto;-29.081278;-15.331607;0.009455555;PCD4;YES
49530;96.76859;1.07168;ecl;On;On;Re/Tr;Auto;-29.21551;-15.9463005;0.009455555;PCD4,PCD5;YES
49540;96.71945;1.07168;ecl;On;On;Re/Tr;Auto;-29.35032;-16.560955;0.009455555;PCD4,PCD5;YES
49550;96.6703;1.07168;ecl;On;On;Re/Tr;Auto;-29.48574;-17.175568;0.009455555;PCD4,PCD5;YES
49560;96.62116;1.07168;ecl;On;On;Re/Tr;Auto;-29.621794;-17.790138;0.009455555;PCD4,PCD5;YES
49570;96.572014;1.07168;ecl;On;On;Re/Tr;Auto;-29.758512;-18.404663;0.009455555;PCD4,PCD5;YES
49580;96.522865;1.07168;ecl;On;On;Re/Tr;Auto;-29.895922;-19.01914;0.009455555;PCD4,PCD5;YES
49590;96.473724;1.07168;ecl;On;On;Re/Tr;Auto;-30.034054;-19.63357;0.009455555;PCD4,PCD5;YES
49600;96.424576;1.07168;ecl;On;On;Re/Tr;Auto;-30.17294;-20.247948;0.009455555;PCD4,PCD5;YES
49610;96.375435;1.07168;ecl;On;On;Re/Tr;Auto;-30.312609;-20.862272;0.009455555;PCD5;YES
49620;96.32629;1.07168;ecl;On;On;Re/Tr;Auto;-30.453094;-21.47654;0.009455555;PCD5;YES
49630;96.277145;1.07168;ecl;On;On;Re/Tr;Auto;-30.59443;-22.090752;0.009455555;PCD5;YES
49640;96.228;1.07168;ecl;On;On;Re/Tr;Auto;-30.73665;-22.704903;0.009455555;PCD5;YES
49650;96.17885;1.07168;ecl;On;On;Re/Tr;Auto;-30.87979;-23.31899;0.009455555;PCD5;YES
49660;96.12971;1.07168;ecl;On;On;Re/Tr;Auto;-31.023882;-23.933014;0.009455555;PCD5;NO
49670;96.09612;1.07168;ecl;On;On;Receiver;Auto;-31.168968;-24.546968;0.006461111;PCD5;NO
49680;96.062546;1.07168;ecl;On;On;Receiver;Auto;-31.315084;-25.160854;0.006461111;PCD5;NO
49690;96.02896;1.07168;ecl;On;On;Receiver;Auto;-31.46227;-25.774666;0.006461111;PCD5;NO
49700;95.99538;1.07168;ecl;On;On;Receiver;Auto;-31.610569;-26.388403;0.006461111;PCD5;NO
49710;95.9618;1.07168;ecl;On;On;Receiver;Auto;-31.760021;-27.00206;0.006461111;PCD5;NO
49720;95.928215;1.07168;ecl;On;On;Receiver;Auto;-31.910671;-27.615637;0.006461111;PCD5;NO
49730;95.89464;1.07168;ecl;On;On;Receiver;Auto;-32.062565;-28.229128;0.006461111;PCD5;NO
49740;95.86105;1.07168;ecl;On;On;Receiver;Auto;-32.215748;-28.84253;0.006461111;PCD5;NO
49750;95.82747;1.07168;ecl;On;On;Receiver;Auto;-32.37027;-29.455841;0.006461111;PCD5;NO
49760;95.79389;1.07168;ecl;On;On;Receiver;Auto;-32.526176;-30.06906;0.006461111;PCD5;NO
49770;95.76031;1.07168;ecl;On;On;Receiver;Auto;-32.68353;-30.682177;0.006461111;PCD5;NO
49780;95.72673;1.07168;ecl;On;On;Receiver;Auto;-32.842377;-31.295193;0.006461111;PCD5;NO
49790;95.693146;1.07168;ecl;On;On;Receiver;Auto;-33.002773;-31.908104;0.006461111;PCD5;NO
49800;95.65956;1.07168;ecl;On;On;Receiver;Auto;-33.16478;-32.520905;0.006461111;PCD5;NO
49810;95.625984;1.07168;ecl;On;On;Receiver;Auto;-33.32846;-33.13359;0.006461111;PCD5;NO
49820;95.5924;1.07168;ecl;On;On;Receiver;Auto;-33.49387;-33.74616;0.006461111;PCD5;NO
49830;95.558815;1.07168;ecl;On;On;Receiver;Auto;-33.661083;-34.3586;0.006461111;PCD5;NO
49840;95.52524;1.07168;ecl;On;On;Receiver;Auto;-33.830162;-34.97092;0.006461111;PCD5;NO
49850;95.49165;1.07168;ecl;On;On;Receiver;Auto;-34.001183;-35.583103;0.006461111;PCD5;NO
49860;95.45808;1.07168;ecl;On;On;Receiver;Auto;-34.174217;-36.19515;0.006461111;PCD5;NO
49870;95.42449;1.07168;ecl;On;On;Receiver;Auto;-34.349342;-36.807053;0.006461111;PCD5;NO
